Account,Email Date,Subject,Type,Brand,Product ID,Product Name
yjw0817@gmail.com,"Nov 11, 2025, 4:31 PM",[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_폴스미스,brand,폴스미스,15859262025,"Paul Smith 남성용 트렁크 3팩 믹스 밴드 포함, 블랙., X-라지"
yjw0817@gmail.com,"Nov 11, 2025, 4:15 PM",(심사번호: 499614813 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_지포어,single,지포어,15859230498,"G/FORE 여성용 Durf 천공 가죽 골프화, 눈., 9"
yjw0817@gmail.com,"Nov 15, 2025, 3:27 AM",[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_폴스미스,brand,폴스미스,15866566471,"폴스미스 Paul Smith 남성용 모달 블렌드 라운지 팬츠, 카키"
yjw0817@gmail.com,"Nov 15, 2025, 3:27 AM",[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_폴스미스,brand,폴스미스,15866568565,"폴스미스 Paul Smith Ps 남성용 타월 라운지 반바지, 보틀 그린."
yjw0817@gmail.com,"Nov 7, 2025, 4:28 AM",[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_폴로랄프로렌,brand,폴로랄프로렌,15851078999,Lauren Ralph Lauren 옥스포드 얇은 블루 스트라이프 4P 엑스트라 딥 퀸 시트 세트 면 화이트 그라운드 (풀
yjw0817@gmail.com,"Nov 11, 2025, 5:22 PM",[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_돌체앤가바나,brand,돌체앤가바나,15859416880,"DG Hill 남성용 격자무늬 마이크로플리스 파자마 팬츠, 포켓이 있는 라운지 수면 바지, 블루/그린 플레이드, XX-Large"
yjw0817@gmail.com,"Nov 5, 2025, 6:25 AM",(심사번호: 497317890 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_살로몬,single,살로몬,15846768812,살로몬 펄스 러닝 벨트 레드 XL
yjw0817@gmail.com,"Nov 5, 2025, 8:31 AM",(심사번호: 497324627 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_머렐,single,머렐,15846824044,"Merrell Patch Cotton Canvas Cap, Plastic Snapback & Moisture-Wicking for All-Day Comfort Navy Nigh"
yjw0817@gmail.com,"Nov 5, 2025, 8:31 AM",(심사번호: 497323578 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_아디다스,multiple,아디다스,15846817981,"Adidas Women's Wide Cuff 2 Fold Beanie, Alumina Beige/Wonder Beige"
yjw0817@gmail.com,"Nov 5, 2025, 8:31 AM",(심사번호: 497323578 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_아디다스,multiple,아디다스,15846819956,"Pine Knot Beanie, Standard fit Cuffed Acrylic Knit hat/Cap for Winter"
yjw0817@gmail.com,"Nov 8, 2025, 4:19 AM",(심사번호: 498598132 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_오랄비,single,오랄비,15852957705,Oral-B iO 시리즈 7 전동 칫솔 블랙 오닉스 컬러 교체형 브러시 헤드 2개입
yjw0817@gmail.com,"Nov 7, 2025, 3:23 AM",(심사번호: 498185783 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_케이트스페이드,multiple,케이트스페이드,15850907915,"Kate spade new york Scalloped Edge 유로 샴, 66cm x 66cm(26인치 x 26인치"
yjw0817@gmail.com,"Nov 7, 2025, 3:23 AM",(심사번호: 498185783 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_케이트스페이드,multiple,케이트스페이드,15850928617,"Kate spade new york Wink 장식용 베개, 35.6cm x 50.8cm(14인치 x 20인치"
yjw0817@gmail.com,"Nov 5, 2025, 1:15 PM",(심사번호: 497427821 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_브리타,multiple,브리타,15847158445,"6팩 피처 정수 필터, Brita® 클래식 35557, OB03, Mavea® 107007, Brita® Pitchers Grand, Lake, Capri, Wave 등"
yjw0817@gmail.com,"Nov 5, 2025, 1:15 PM",(심사번호: 497427821 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_브리타,multiple,브리타,15847159468,"Brita 플러스 정수 필터, BPA 프리, 피처 및 디스펜서용 고밀도 교체 필터, 오염 물질 2배 감소* 2개월 또는 151.4L(40갤런"
yjw0817@gmail.com,"Nov 5, 2025, 1:15 PM",(심사번호: 497427821 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_브리타,multiple,브리타,15847161544,"Brita brita10ct 스탠다드, 10개(1팩"
yjw0817@gmail.com,"Nov 8, 2025, 5:17 AM",(심사번호: 498601471 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_캘빈클라인,multiple,캘빈클라인,15853121826,"Calvin Klein 남성용 면 클래식 3팩 복서 브리프, 마이크로 칩/다이아몬드 로고/Zoni 비치/잉크"
yjw0817@gmail.com,"Nov 8, 2025, 5:17 AM",(심사번호: 498601471 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_캘빈클라인,multiple,캘빈클라인,15853126933,"Calvin Klein 남성용 면 클래식 브리프 3팩, 마이크로 칩/다이아몬드 로고/블랙/잉크, 라지"
yjw0817@gmail.com,"Nov 8, 2025, 5:17 AM",(심사번호: 498601471 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_캘빈클라인,multiple,캘빈클라인,15853170435,"Calvin Klein Men's Cotton Classics 3-Pack Boxer Brief, Turbulence/Adrenaline Rush/Black"
yjw0817@gmail.com,"Nov 8, 2025, 5:17 AM",(심사번호: 498599926 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_제이비엘,multiple,제이비엘,15853064245,"JBL Tune 310C - 유선 Hi-Res 인이어 헤드폰, 엉킴 없는 플랫 케이블, 마이크가 있는 3버튼 리모컨 (화이트"
yjw0817@gmail.com,"Nov 8, 2025, 5:17 AM",(심사번호: 498599926 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_제이비엘,multiple,제이비엘,15853173573,JBL Tune 510BT: Purebass 사운드가 있는 무선 온이어 헤드폰 - 블랙
yjw0817@gmail.com,"Nov 8, 2025, 6:17 AM",(심사번호: 498602395 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_마샬,single,마샬,15853157276,마샬 모니터 3 ANC 블루투스 헤드폰 블랙
yjw0817@gmail.com,"Nov 5, 2025, 1:14 PM",(심사번호: 497439071 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01294438_오클리,single,오클리,15847193704,BLAZERBUCK Oakley Bisphaera OO9400 선글라스용 양말 키트 이어삭스 및 노즈피스 - 블루
yjw0817e1@gmail.com,2025. 11. 15. 오전 4:19,(심사번호: 501147725 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_오클리,multiple,오클리,15866662083,"오클리 Oakley L-Frame 그래픽 프레임 MX 고글 (탄소 섬유/투명 렌즈 안경, 원 사이즈"
yjw0817e1@gmail.com,2025. 11. 15. 오전 4:19,(심사번호: 501147725 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_오클리,multiple,오클리,15866662188,"오클리 Oakley Target Line 라지 매트 블랙, 프리즘 로즈 스노우 고글 포함"
yjw0817e1@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501145183 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_베이프,single,베이프,15866556240,Petz Petzl Zigzag Plus Descender for Arborists D022BA00
yjw0817e1@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501146977 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_언더아머,single,언더아머,15866630911,언더아머 Under Armour 언디나이어블 5.0 더플백 블랙(001
yjw0817e1@gmail.com,2025. 11. 11. 오후 4:16,(심사번호: 499603622 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_캘러웨이골프,single,캘러웨이골프,15859175511,"Callaway Golf 2023 조절 가능한 귀마개, 와인"
yjw0817e1@gmail.com,2025. 11. 15. 오전 3:26,[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_폴로랄프로렌,brand,폴로랄프로렌,15866627033,"폴로랄프로렌 Polo Ralph Lauren 남성용 면 스포츠 모자, 카모(오렌지 포니"
yjw0817e1@gmail.com,2025. 11. 8. 오전 8:20,(심사번호: 498606151 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_스타벅스,single,스타벅스,15853278282,Starbucks Been There 시리즈 뉴욕 세라믹 토트 장식품
yjw0817e1@gmail.com,2025. 11. 8. 오전 3:20,(심사번호: 498595985 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_케이트스페이드,multiple,케이트스페이드,15852874619,"Kate spade new york 여성용 귀여운 런치 백, 대용량 런치 토트, 실버 단열 내부 안감 및 보관 포켓이 있는 성인용 런치 박스 (딸기"
yjw0817e1@gmail.com,2025. 11. 8. 오전 3:20,(심사번호: 498595985 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_케이트스페이드,multiple,케이트스페이드,15852909535,"Kate Spade New York 휴대용 소프트 쿨러 런치 백, 실버 단열 내부 안감 및 보관 포켓이 있는 보온 토트백, 스크립트가 있는 골드 도트"
yjw0817e1@gmail.com,2025. 11. 8. 오전 3:20,(심사번호: 498595985 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_케이트스페이드,multiple,케이트스페이드,15853005629,"Kate spade new york 지퍼가 달린 단열 스낵 백 키퍼, 재사용 가능한 보온 샌드위치 백 홀더, 런치 백용, 깅엄 가든"
yjw0817e1@gmail.com,2025. 11. 7. 오후 12:08,(심사번호: 498245071 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_크록스,single,크록스,15851414518,SOCOSY Ceramic Retro Cow Embossed Kitchen Utensil Holder For Countertop Large Cooking Utensil Croc
yjw0817e1@gmail.com,2025. 11. 7. 오전 11:02,(심사번호: 498239229 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_라코스테,multiple,라코스테,15851394622,"Lacoste Ederedon 3피스 이불 세트, 100% 면 퍼케일, 트윈/트윈XL, 그린 (트윈/트윈 XL, ECHAPPEE"
yjw0817e1@gmail.com,2025. 11. 7. 오전 11:02,(심사번호: 498239229 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_라코스테,multiple,라코스테,15851425332,"Lacoste Big Croc 2피스 100% 퍼케일 면 이불 세트, 리오 레드, 트윈"
yjw0817e1@gmail.com,2025. 11. 7. 오전 9:46,(심사번호: 498220362 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_아디다스,multiple,아디다스,15851330304,"Adidas 여성용 테렉스 프리 하이커 프라임블루 등산화, 베이지 톤/코어 블랙/앰비언트 스카이, 7 M US"
yjw0817e1@gmail.com,2025. 11. 7. 오전 9:46,(심사번호: 498220362 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_아디다스,multiple,아디다스,15851348063,"Adidas 여성용 Terrex Ax4 고어텍스 하이킹 슈즈, 실버 바이올렛/블루 던/솔라 골드"
yjw0817e1@gmail.com,2025. 11. 7. 오전 9:46,(심사번호: 498220362 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_아디다스,multiple,아디다스,15851355909,"Adidas 여성용 스니커즈 러닝화, 올리브 스트라타/프리러브 피그/앰버 틴트"
yjw0817e1@gmail.com,2025. 11. 5. 오전 9:51,(심사번호: 497336205 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_오클리,multiple,오클리,15846856128,Oakley O-프레임 MX 고글 제트 불랙/클리어
yjw0817e1@gmail.com,2025. 11. 5. 오전 9:51,(심사번호: 497336205 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_오클리,multiple,오클리,15846857180,"Oakley O-Frame 2.0 PRO XS MX 매트 블랙, 투명 스몰"
yjw0817e1@gmail.com,2025. 11. 5. 오전 9:51,(심사번호: 497336205 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_오클리,multiple,오클리,15846857595,"Oakley L-Frame 그래픽 프레임 MX 고글 (탄소 섬유/투명 렌즈 안경, 원 사이즈"
yjw0817e1@gmail.com,2025. 11. 7. 오전 9:46,(심사번호: 498222183 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_르크루제,single,르크루제,15851344491,"Le Creuset 스테인리스 스틸 측정 자석, 16.5cm x 9.5cm(6 1/2인치 x 3 3/4인치"
yjw0817e1@gmail.com,2025. 11. 5. 오전 9:55,(심사번호: 497341808 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_브라운,multiple,브라운,15846894519,브라운 시리즈9 프로 94M 면도날
yjw0817e1@gmail.com,2025. 11. 5. 오전 9:55,(심사번호: 497341808 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_브라운,multiple,브라운,15846914326,Braun ThermoScan 3 귀 온도계
yjw0817e1@gmail.com,2025. 11. 11. 오후 4:32,[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_폴스미스,brand,폴스미스,15859244756,"Paul Smith Rx 안경 프레임 PM 8263 1618 48x19 Mayall Onyx/아티스트 스트라이프, 오닉스/아티스트 스트라이프"
yjw0817e1@gmail.com,2025. 11. 11. 오후 4:32,[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_폴스미스,brand,폴스미스,15859253413,"Paul Smith Rx 안경 프레임 PM 8263 1540 48x19 Mayall 디럭스 그레이 스트라이프, 디럭스 그레이 스트라이프"
yjw0817e1@gmail.com,2025. 11. 11. 오후 4:34,[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_살바토레페라가모,brand,살바토레페라가모,15859217606,"Salvatore Ferragamo SF1012SL 블랙 원 사이즈, 블랙."
yjw0817e1@gmail.com,2025. 11. 11. 오후 4:34,[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_살바토레페라가모,brand,살바토레페라가모,15859224271,"Ferragamo 여성용 54mm 선글라스, 블랙"
yjw0817e1@gmail.com,2025. 11. 11. 오후 4:34,[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_살바토레페라가모,brand,살바토레페라가모,15859248565,선글라스 Salvatore Ferragamo SF 928 S 606 와인/브라운 그라데이션
yjw0817e1@gmail.com,2025. 11. 11. 오후 5:22,[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_모스키노,brand,모스키노,15859426681,Love Moschino 여성용 선글라스 Mol043-S-8Cq-3X
yjw0817e1@gmail.com,2025. 11. 11. 오후 4:39,[쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543037_몽클레어,brand,몽클레어,15859190123,"Moncler Promenade 선글라스 ML0244 25E 아이보리/골드 53mm, 아이보리/골드"
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501146141 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_캘빈클라인,multiple,캘빈클라인,15866605758,"Calvin Klein Palm Organizational 플랩 메신저, 포도"
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501146141 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_캘빈클라인,multiple,캘빈클라인,15866615249,"Calvin Klein 여성용 Estelle Novelty-백팩, 블랙., Estelle 노벨티 백팩"
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501146141 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_캘빈클라인,multiple,캘빈클라인,15866630143,Calvin Klein 여성용 헤일리 시그니처 크로스바디 백
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501145610 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_레스포삭,multiple,레스포삭,15866578698,LeSportsac(レスポートサック
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501145610 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_레스포삭,multiple,레스포삭,15866606828,"LeSportsac Stay True Basic 백팩/배낭, 스타일 7812/컬러 E481, 타이다이 효과로 팝 아트 스타일 단어 강화: Be You, Stay True, Sh"
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501145610 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_레스포삭,multiple,레스포삭,15866636006,LeSportsac 클래식 미니 호보(페어런트
yjw0817e2@gmail.com,2025. 11. 15. 오전 3:20,(심사번호: 501144472 - 심사중) [쿠팡/Coupang] 유통경로 확인 요청 안내(Please provide proof of purchase)_A01543912_아디다스,multiple,아디다스,15866524226,"Adidas Excel 백팩 내구성 있는 대형 운동용 노트북 책가방, 7.0/팀 로열 블루/블랙/실버 메탈릭, 남성 및 여성용 Excel 백팩 - 내구성이 뛰어난 대형 운동용"
